충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
중곡2동주민센터,주차장,서울특별시,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,서울특별시 광진구 능동로 346 주차장,,포스코ICT,1600-4047,37.559053,127.087223,2019-02-28,3040000,서울특별시 광진구,
중곡1동주민센터,주차장,서울특별시,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,서울특별시 광진구 긴고랑로 12길 49 주차장,,포스코ICT,1600-4047,37.560511,127.077864,2019-02-28,3040000,서울특별시 광진구,
군자동주민센터,주차장,서울특별시,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,서울특별시 광진구 군자로 151 주차장,,포스코ICT,1600-4047,37.555122,127.073688,2019-02-28,3040000,서울특별시 광진구,
화양동주민센터,주차장,서울특별시,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,서울특별시 광진구 능동로 17길 39 지하2층 중앙기둥 뒤,,포스코ICT,1600-4047,37.546406,127.069138,2019-02-28,3040000,서울특별시 광진구,
자양4동주민센터,주차장,서울특별시,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,서울특별시 광진구 뚝섬로 26길 58 주차장,,포스코ICT,1600-4047,37.534055,127.064042,2019-02-28,3040000,서울특별시 광진구,
자양3동주민센터,주차장,서울특별시,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,서울특별시 광진구 뚝섬로 568 주차장,,포스코ICT,1600-4047,37.533794,127.070701,2019-02-28,3040000,서울특별시 광진구,
자양2동주민센터,주차장,서울특별시,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,서울특별시 광진구 자양로 3가길 26 주차장,,포스코ICT,1600-4047,37.528775,127.082358,2019-02-28,3040000,서울특별시 광진구,
자양1동주민센터,주차장,서울특별시,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,서울특별시 광진구 자양로 13길 37 주차장,,포스코ICT,1600-4047,37.534460,127.080193,2019-02-28,3040000,서울특별시 광진구,
구의3동주민센터,주차장,서울특별시,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,서울특별시 광진구 강변역로 17 지하1층 주차장,,포스코ICT,1600-4047,37.538066,127.089692,2019-02-28,3040000,서울특별시 광진구,
구의2동주민센터,주차장,서울특별시,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,서울특별시 광진구 천호대로 136길 55 지하1층주차장,,포스코ICT,1600-4047,37.547202,127.087722,2019-02-28,3040000,서울특별시 광진구,
광장동주민센터,주차장,서울특별시,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,서울특별시 광진구 광장로 52 주차장,,포스코ICT,1600-4047,37.546804,127.100931,2019-02-28,3040000,서울특별시 광진구,
능동주민센터,주차장,서울특별시,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,서울특별시 광진구 천호대로 112길 55 주차장,,포스코ICT,1600-4047,37.553717,127.078343,2019-02-28,3040000,서울특별시 광진구,
동두천시청,동두천시청 주차장 내,경기도,연중무휴,00:00,24:00,Y,N,DC차데모+AC3상+DC콤보,1,0,N,경기도 동두천시 방죽로 23,경기도 동두천시 생연동 438,한국전기자동차충전서비스,1522-1782,37.9035141,127.0611557,2019-08-31,3920000,경기도 동두천시,
생연2동행정복지센터,생연2동행정복지센터 주차장 내,경기도,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,경기도 동두천시 생연로 95,경기도 동두천시 생연동 810-5,한국전기자동차충전서비스,1522-1782,37.9012179,127.0499055,2019-08-31,3920000,경기도 동두천시,
소요산축산물브랜드육타운 공영주차장,소요산축산물브랜드육타운 공영주차장 내,경기도,연중무휴,00:00,24:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 동두천시 평화로2910번길 30,경기도 동두천시 상봉암동 10,한국자동차환경협회,1661-9408,37.9458362,127.0644254,2019-08-31,3920000,경기도 동두천시,
롯데마트,롯데마트 주차장 내,경기도,연중무휴,10:00,23:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 동두천시 평화로2169번길 21,경기도 동두천시 송내동 551,한국자동차환경협회,1661-9408,37.8809452,127.0531383,2019-08-31,3920000,경기도 동두천시,
한국전력동두천지사,한국전력동두천지사 주차장 내,경기도,연중무휴,06:00,23:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 동두천시 평화로2262,경기도 동두천시 지행동 476-2,한국전력(경기북주지역본부),1899-2100,37.8894933,127.0573865,2019-08-31,3920000,경기도 동두천시,
상패동행정복지센터,상패동행정복지센터 주차장 내,경기도,연중무휴,00:00,24:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 동두천시 어수로 8,경기도 동두천시 상패동 122-2,시그넷ev,031-994-6115,37.9053359,127.0442541,2019-08-31,3920000,경기도 동두천시,
송내4공용주차장,평생교육원 옆 송내4공영주차장 주차장 내,경기도,연중무휴,00:00,24:00,Y,Y,DC차데모+AC3상+DC콤보,1,1,N,경기도 동두천시 중앙로 110-18,경기도 동두천시 지행동 722-1,시그넷ev,031-994-6115,37.8908201,127.0530618,2019-08-31,3920000,경기도 동두천시,
소요동행정복지센터,소요동행정복지센터 주차장 내,경기도,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,경기도 동두천시 평화로 2706,경기도 동두천시 동두천동 262,에버온,1661-7766,37.9294244,127.0572864,2019-08-31,3920000,경기도 동두천시,
보산동행정복지센터,보산동행정복지센터 주차장 내,경기도,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,경기도 동두천시 싸리말로 28,경기도 동두천시 보산동 314-5,에버온,1661-7766,37.9176031,127.0612905,2019-08-31,3920000,경기도 동두천시,
생연1동행정복지센터,생연1동행정복지센터 주차장 내,경기도,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,경기도 동두천시 장고갯로 140,경기도 동두천시 생연동 215-1,포스코ICT,1600-4047,37.9073701,127.0658805,2019-08-31,3920000,경기도 동두천시,
중앙동행정복지센터,중앙동행정복지센터 주차장 내,경기도,연중무휴,09:00,18:00,Y,N,AC3상,1,0,N,경기도 동두천시 생연로 172,경기도 동두천시 생연동587-16,에버온,1661-7766,37.9077377,127.0531418,2019-08-31,3920000,경기도 동두천시,
롯데마트덕소점,외부주차장,경기도,"매월2,4주 수요일",10:00,23:00,N,Y,,0,1,Y,경기도 남양주시 와부읍 월문천로 33,경기도 남양주시 와부읍 덕소리 501-3,환경부,,37.5846970489,127.2140219412,2020-01-30,3990000,경기도 남양주시,
와부읍 제3공영주차장,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 와부읍 덕소로 237,경기도 남양주시 와부읍 도곡리 1037-9,환경부,,37.5796319192,127.2226566662,2020-01-30,3990000,경기도 남양주시,
와부·조안행정복지센터,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,2,Y,경기도 남양주시 와부읍 월문천로 35,경기도 남양주시 와부읍 덕소리 117-1,한충전(급)포스코(완),,37.5855145468,127.2163294136,2020-01-30,3990000,경기도 남양주시,
경복대학교,외부주차장,경기도,연중무휴,00:00,23:59,Y,N,,3,0,Y,경기도 남양주시 진접읍 경복대로 425-17,경기도 남양주시 진접읍 금곡리 383,한충전,,37.7351074429,127.2115907893,2020-01-30,3990000,경기도 남양주시,
홈플러스진접점,내부주차장,경기도,"매월2,4주 수요일",10:00,23:00,N,Y,,0,1,Y,경기도 남양주시 진접읍 금강로 1447,경기도 남양주시 진접읍 장현리 216-1,한국전력,,37.7217472295,127.1886090262,2020-01-30,3990000,경기도 남양주시,
진접·오남행정복지센터,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,경기도 남양주시 진접읍 금강로 1509-26,경기도 남양주시 진접읍 장현리 68-39,지엔텔,,37.7263293536,127.1898391,2020-01-30,3990000,경기도 남양주시,
이마트 진접점,내부주차장,경기도,"매월2,4주 수요일",10:00,23:00,N,Y,,0,1,Y,경기도 남양주시 진접읍 금강로유연들1길 154,경기도 남양주시 진접읍 연평리 101-14,한국전력,,37.7088304239,127.1820304882,2020-01-30,3990000,경기도 남양주시,
하나로마트 진접점,내부주차장,경기도,연중무휴,09:00,22:00,N,Y,,0,2,Y,경기도 남양주시 진접읍 해밀예당1로 28,경기도 남양주시 진접읍 연평리 56,한국전력,,37.7112457696,127.1861735836,2020-01-30,3990000,경기도 남양주시,
롯데마트 마석점,내부주차장,경기도,"매월2,4주 수요일",10:00,23:00,N,Y,,0,1,Y,경기도 남양주시 화도읍 경춘로 1992,경기도 남양주시 화도읍 마석우리 255-24,환경부,,37.6501388162,127.3092958193,2020-01-30,3990000,경기도 남양주시,
화도 제2공영주차장,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,,경기도 남양주시 화도읍 마석우리 338-1,환경부,,37.65314135,127.3017173,2020-01-30,3990000,경기도 남양주시,
천마산입구주차장,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,2,Y,,경기도 남양주시 화도읍 묵현리 211-2,환경부,,37.66344486,127.2922951,2020-01-30,3990000,경기도 남양주시,
CU화도휴게소점,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 화도읍 경춘로 2173-1,경기도 남양주시 화도읍 월산리 311-1,에스트래픽,,37.6540999727,127.3291074170,2020-01-30,3990000,경기도 남양주시,
화도 제7공영주차장,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,,경기도 남양주시 화도읍 창현리 734,한충전,,37.65086471,127.3036240270,2020-01-30,3990000,경기도 남양주시,
화도·수동행정복지센터,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 화도읍 비룡로 59,경기도 남양주시 화도읍 마석우리 548,시그넷,,37.6578481695,127.3007103215,2020-01-30,3990000,경기도 남양주시,
사능제1공영주차장,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,,경기도 남양주시 진건읍 사능리 604-12,한충전,,37.65222183,127.1758058,2020-01-30,3990000,경기도 남양주시,
진건·퇴계원행정복지센터,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 진건읍 진건오남로 41-19,경기도 남양주시 진건읍 사능리 645-1,지엔텔,,37.65460648,127.1776870173,2020-01-30,3990000,경기도 남양주시,
농업기술센터,외부주차장,경기도,연중무휴,00:00,23:59,Y,N,,1,0,Y,경기도 남양주시 진건읍 사릉로 234-46,경기도 남양주시 진건읍 사능리 92-1,환경부,,37.6489994454,127.1970232459,2020-01-30,3990000,경기도 남양주시,
오남읍사무소,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 오남읍 진건오남로 806-34,경기도 남양주시 오남읍 양지리 96-10,지엔텔,,37.6985759603,127.2048422425,2020-01-30,3990000,경기도 남양주시,
오남체육문화센터,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,경기도 남양주시 오남읍 진건오남로577번길 11,경기도 남양주시 오남읍 오남리 538-1,지엔텔,,37.6848687401,127.2098426820,2020-01-30,3990000,경기도 남양주시,
별내면주민센터,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 별내면 청학로8번길 22,경기도 남양주시 별내면 광전리 122-6,시그넷,,37.70263158,127.1248907063,2020-01-30,3990000,경기도 남양주시,
수동면주민센터,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,2,Y,,경기도 남양주시 수동면 운수리 95-2,환경부,,37.70335984,127.3264309634,2020-01-30,3990000,경기도 남양주시,
조안면사무소,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 조안면 북한강로 120,경기도 남양주시 조안면 조안리 173-3,지엔텔,,37.5358833971,127.3034557927,2020-01-30,3990000,경기도 남양주시,
유기농테마파크,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,경기도 남양주시 조안면 북한강로 881,경기도 남양주시 조안면 삼봉리 182,한충전,,37.5960335635,127.3367190274,2020-01-30,3990000,경기도 남양주시,
이마트(남양주점),내부주차장,경기도,"매월2,4주 수요일",10:00,23:00,Y,Y,,2,1,Y,경기도 남양주시 늘을2로 27,경기도 남양주시 호평동 637,환경부(급)포스코(완),,37.6550474680,127.2430009,2020-01-30,3990000,경기도 남양주시,
호평·평내행정복지센터,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,경기도 남양주시 호평로68번길 42,경기도 남양주시 호평동 115-2,시그넷,,37.6541303267,127.2507744450,2020-01-30,3990000,경기도 남양주시,
평내 제2공영주차장,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,,경기도 남양주시 평내동 660-8,한충전,,37.65344682,127.2429168,2020-01-30,3990000,경기도 남양주시,
남양주시청,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 경춘로 1037,경기도 남양주시 금곡동 185-10,환경부,,37.6366154897,127.2179956504,2020-01-30,3990000,경기도 남양주시,
금곡제1공영주차장,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,,경기도 남양주시 금곡동 754-15,한충전,,37.63261487,127.1999701,2020-01-30,3990000,경기도 남양주시,
남양주체육문화센터,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,2,Y,경기도 남양주시 다산지금로 91,경기도 남양주시 이패동 산87,한충전,,37.6059268545,127.1777885137,2020-01-30,3990000,경기도 남양주시,
다산동행정복지센터,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,1,Y,경기도 남양주시 다산중앙로 7,경기도 남양주시 다산동 6150,환경부,,37.6139266033,127.1555493483,2020-01-30,3990000,경기도 남양주시,
도농동이마트,내부주차장,경기도,"매월2,4주 수요일",10:00,23:00,Y,Y,,1,1,Y,,경기도 남양주시 다산동 4001-29,환경부(급)포스코(완),,37.6082042050,127.1577526618,2020-01-30,3990000,경기도 남양주시,
다산동제2공영주차장,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,,경기도 남양주시 다산동 664,한충전,,37.60478345,127.1579276,2020-01-30,3990000,경기도 남양주시,
별내동제1공영주차장,외부주차장,경기도,연중무휴,00:00,23:59,Y,Y,,1,1,Y,,경기도 남양주시 별내동 935,한충전,,37.65591536,127.1258725,2020-01-30,3990000,경기도 남양주시,
별내동행정복지센터,외부주차장,경기도,연중무휴,00:00,23:59,N,Y,,0,2,Y,경기도 남양주시 별내3로 64-21,경기도 남양주시 별내동 1028,환경부한충전,,37.6461674073,127.1218816736,2020-01-30,3990000,경기도 남양주시,
별내동이마트,내부주차장,경기도,"매월2,4주 수요일",10:00,23:00,Y,N,,1,0,Y,경기도 남양주시 순화궁로 167,경기도 남양주시 별내동 989,포스코,,37.6428114556,127.1259687922,2020-01-30,3990000,경기도 남양주시,
용안면사무소,용안면사무소 주차장,전라북도,연중무휴,09:00,18:00,Y,N,,1,,N,전라북도 익산시 용안면용안교동1길 21,전라북도 익산시 용안면 교동리 253-1,케이티,1522-4700,36.11977601,126.9525007,2019-09-18,4680000,전라북도 익산시,
성당면사무소,성당면사무소 주차장,전라북도,연중무휴,09:00,18:00,Y,N,,1,,N,전라북도 익산시 성당면 황성로 727,전라북도 익산시 성당면 장선리 261-8,케이티,1522-4700,36.08819901,126.9350229,2019-09-18,4680000,전라북도 익산시,
용동면사무소,용동면사무소 주차장,전라북도,연중무휴,09:00,18:00,Y,N,,1,,N,전라북도 익산시 용동면 용동1길 80-31,전라북도 익산시 용동면 대조리 822-9,케이티,1522-4700,36.10961901,126.9929864,2019-09-18,4680000,전라북도 익산시,
여산면사무소,여산면사무소 주차장,전라북도,연중무휴,09:00,18:00,Y,N,,1,,N,전라북도 익산시 여산동촌 1길 13-12,전라북도 익산시 여산면 여산리 485-2,케이티,1522-4700,36.0587594923,127.0859227,2019-09-18,4680000,전라북도 익산시,
